EXCEL	MAXIFS	statistical	unreviewed		0	0	"max_range, criteria_range1, criteria1, [criteria_range2, criteria2], ..."			
EXCEL	MEDIAN	statistical	implemented	FormulaEvaluator.Function	0	0	"number1, [number2], ..."			
EXCEL	MIN	statistical	implemented	FormulaEvaluator.Function	1973	33	"number1, [number2], ..."			
EXCEL	MINA	statistical	unreviewed		0	0	"value1, [value2], ..."			
EXCEL	MINIFS	statistical	unreviewed		0	0	"min_range, criteria_range1, criteria1, [criteria_range2, criteria2], ..."			
EXCEL	MODE.MULT	statistical	unreviewed		0	0	"number1,[number2],..."			
EXCEL	MODE.SNGL	statistical	unreviewed		0	0	"number1,[number2],..."			
EXCEL	NEGBINOM.DIST	statistical	unreviewed		0	0	"number_f,number_s,probability_s,cumulative"			
EXCEL	NORM.DIST	statistical	bindable	normalCDF	0	0	"x,mean,standard_dev,cumulative"			
EXCEL	NORM.INV	statistical	bindable	inverseNormalCDF	0	0	"probability,mean,standard_dev"			
EXCEL	NORM.S.DIST	statistical	unreviewed		0	0	"z,cumulative"			
EXCEL	NORM.S.INV	statistical	bindable	NewsvendorModel.optimalQuantity	2	1	probability			
EXCEL	PEARSON	statistical	bindable	correlationCoefficient	0	0	"array1, array2"			
EXCEL	PERCENTILE.EXC	statistical	unreviewed		0	0	"array,k"			
EXCEL	PERCENTILE.INC	statistical	bindable	quantile	0	0	"array,k"			
EXCEL	PERCENTRANK.EXC	statistical	unreviewed		0	0	"array,x,[significance]"			
EXCEL	PERCENTRANK.INC	statistical	unreviewed		0	0	"array,x,[significance]"			
EXCEL	PERMUT	statistical	bindable	permutation	0	0	"number, number_chosen"			
EXCEL	PERMUTATIONA	statistical	unreviewed		0	0	"number, number-chosen"			
EXCEL	PHI	statistical	unreviewed		0	0	x			
EXCEL	POISSON.DIST	statistical	bindable	poissonCDF	0	0	"x,mean,cumulative"			
EXCEL	PROB	statistical	unreviewed		0	0	"x_range, prob_range, [lower_limit], [upper_limit]"			
EXCEL	QUARTILE.EXC	statistical	unreviewed		0	0	"array, quart"			
EXCEL	QUARTILE.INC	statistical	unreviewed		0	0	"array,quart"			
EXCEL	RANK.AVG	statistical	bindable	Array.rank	0	0	"number,ref,[order]"			
EXCEL	RANK.EQ	statistical	unreviewed		0	0	"number,ref,[order]"			
EXCEL	RSQ	statistical	bindable	rSquared	0	0	"known_y's,known_x's"			
EXCEL	SKEW	statistical	bindable	skew	0	0	"number1, [number2], ..."			
EXCEL	SKEW.P	statistical	bindable	skewP	0	0	"number 1, [number 2],..."			
EXCEL	SLOPE	statistical	bindable	slope	0	0	"known_y's, known_x's"			
EXCEL	SMALL	statistical	unreviewed		0	0	"array, k"			
EXCEL	STANDARDIZE	statistical	bindable	standardize	0	0	"x, mean, standard_dev"			
EXCEL	STDEV.P	statistical	bindable	stdDevP	0	0	"number1,[number2],..."			
EXCEL	STDEV.S	statistical	bindable	stdDevS	86410	42	"number1,[number2],..."			
EXCEL	STDEVA	statistical	unreviewed		0	0	"value1, [value2], ..."			
EXCEL	STDEVPA	statistical	unreviewed		0	0	"value1, [value2], ..."			
EXCEL	STEYX	statistical	unreviewed		0	0	"known_y's, known_x's"			
EXCEL	T.DIST	statistical	bindable	studentTPDF	0	0	"x,deg_freedom, cumulative"			
EXCEL	T.DIST.2T	statistical	bindable	tPValue	0	0	"x,deg_freedom"			
EXCEL	T.DIST.RT	statistical	unreviewed		0	0	"x,deg_freedom"			
EXCEL	T.INV	statistical	bindable	tQuantile	0	0	"probability,deg_freedom"			
EXCEL	T.INV.2T	statistical	unreviewed		0	0	"probability,deg_freedom"			
EXCEL	T.TEST	statistical	unreviewed		0	0	"array1,array2,tails,type"			
EXCEL	TREND	statistical	bindable	linearRegression	0	0	"known_y's, [known_x's], [new_x's], [const]"			
EXCEL	TRIMMEAN	statistical	unreviewed		0	0	"array, percent"			
EXCEL	VAR.P	statistical	bindable	varianceP	0	0	"number1,[number2],..."			
EXCEL	VAR.S	statistical	bindable	varianceS	0	0	"number1,[number2],..."			
EXCEL	VARA	statistical	unreviewed		0	0	"value1, [value2], ..."			
EXCEL	VARPA	statistical	unreviewed		0	0	"value1, [value2], ..."			
EXCEL	WEIBULL.DIST	statistical	unreviewed		0	0	"x,alpha,beta,cumulative"			
EXCEL	Z.TEST	statistical	unreviewed		0	0	"array,x,[sigma]"			
EXCEL	ACCRINT	financial	new	verified absent	0	0	"issue, first_interest, settlement, rate, par, frequency, [basis], [calc_method]"			
EXCEL	ACCRINTM	financial	unreviewed		0	0	"issue, settlement, rate, par, [basis]"			
EXCEL	AMORDEGRC	financial	unreviewed		0	0	"cost, date_purchased, first_period, salvage, period, rate, [basis]"			
EXCEL	AMORLINC	financial	unreviewed		0	0	"cost, date_purchased, first_period, salvage, period, rate, [basis]"			
EXCEL	COUPDAYBS	financial	unreviewed		0	0	"settlement, maturity, frequency, [basis]"			
EXCEL	COUPDAYS	financial	unreviewed		0	0	"settlement, maturity, frequency, [basis]"			
EXCEL	COUPDAYSNC	financial	unreviewed		0	0	"settlement, maturity, frequency, [basis]"			
EXCEL	COUPNCD	financial	unreviewed		0	0	"settlement, maturity, frequency, [basis]"			
EXCEL	COUPNUM	financial	unreviewed		0	0	"settlement, maturity, frequency, [basis]"			
EXCEL	COUPPCD	financial	unreviewed		0	0	"settlement, maturity, frequency, [basis]"			
EXCEL	CUMIPMT	financial	bindable	AmortizationSchedule.totalInterest	0	0	"rate, nper, pv, start_period, end_period, type"			
EXCEL	CUMPRINC	financial	bindable	AmortizationSchedule.totalPrincipal	0	0	"rate, nper, pv, start_period, end_period, type"			
EXCEL	DB	financial	new	verified absent	0	0	"cost, salvage, life, period, [month]"			
EXCEL	DDB	financial	new	verified absent	0	0	"cost, salvage, life, period, [factor]"			
EXCEL	DISC	financial	unreviewed		0	0	"settlement, maturity, pr, redemption, [basis]"			
EXCEL	DOLLARDE	financial	unreviewed		0	0	"fractional_dollar, fraction"			
EXCEL	DOLLARFR	financial	unreviewed		0	0	"decimal_dollar, fraction"			
EXCEL	DURATION	financial	bindable	macaulayDuration	0	0	"settlement, maturity, coupon, yld, frequency, [basis]"			
EXCEL	EFFECT	financial	bindable	DebtInstrument.effectiveAnnualRate	0	0	"nominal_rate, npery"			
EXCEL	FV	financial	unreviewed		0	0	"rate, nper, pmt, [pv], [type]"			
EXCEL	FVSCHEDULE	financial	unreviewed		0	0	"principal, schedule"			
EXCEL	INTRATE	financial	unreviewed		0	0	"settlement, maturity, investment, redemption, [basis]"			
EXCEL	IPMT	financial	implemented	FormulaEvaluator.Function	0	0	"rate, per, nper, pv, [fv], [type]"			
EXCEL	IRR	financial	implemented	FormulaEvaluator.Function	13	12	"values, [guess]"			
EXCEL	ISPMT	financial	unreviewed		0	0	"rate, per, nper, pv"			
EXCEL	MDURATION	financial	bindable	modifiedDuration	0	0	"settlement, maturity, coupon, yld, frequency, [basis]"			
